id_student,final_result,assignment_name,due_date,date_submitted,score,weight,weighted_score,turned_in,days_late,num_resources_accessed,avg_clicks_per_resource
2209728,0,Quiz 5,149,152.0,85,4.0,3.4,1,0.0,391,2.76068210116607
2209728,0,Test 5,151,156.0,63,15.0,9.45,1,0.0,391,2.76068210116607
2209728,0,Quiz 6,170,173.0,97,3.0,2.91,1,0.0,391,2.76068210116607
2209728,0,Test 6,200,200.0,23,15.0,3.45,1,0.0,391,2.76068210116607
2209728,0,Quiz 7,206,209.0,53,6.0,3.18,1,0.0,391,2.76068210116607
2209728,0,Final Exam,240,230.0,44,100.0,44.0,1,0.0,391,2.76068210116607
2227786,1,Quiz 1,23,25.0,53,2.0,1.06,1,0.0,69,2.678513071895425
2227786,1,Test 1,25,24.0,81,7.5,6.075,1,0.0,69,2.678513071895425
2227786,1,Quiz 2,51,54.0,61,3.0,1.83,1,0.0,69,2.678513071895425
2227786,1,Test 2,53,66.0,65,10.0,6.5,1,0.0,69,2.678513071895425
2227786,1,Quiz 3,79,81.0,64,3.0,1.92,1,0.0,69,2.678513071895425
2227786,1,Test 3,81,95.0,68,12.5,8.5,1,0.0,69,2.678513071895425
2227786,1,Quiz 4,114,117.0,38,4.0,1.52,1,0.0,69,2.678513071895425
2227786,1,Test 4,116,123.0,63,15.0,9.45,1,0.0,69,2.678513071895425
2227786,1,Quiz 5,149,152.0,46,4.0,1.84,1,0.0,69,2.678513071895425
2227786,1,Test 5,151,172.0,38,15.0,5.7,1,0.0,69,2.678513071895425
2227786,1,Quiz 6,170,173.0,28,3.0,0.84,1,0.0,69,2.678513071895425
2227786,1,Test 6,200,,0,15.0,0.0,0,,69,2.678513071895425
2227786,1,Quiz 7,206,,0,6.0,0.0,0,,69,2.678513071895425
2227786,1,Final Exam,240,,0,100.0,0.0,0,,69,2.678513071895425
2231961,0,Quiz 1,23,25.0,87,2.0,1.74,1,0.0,181,2.4580251666740254
2231961,0,Test 1,25,7.0,86,7.5,6.45,1,0.0,181,2.4580251666740254
2231961,0,Quiz 2,51,54.0,97,3.0,2.91,1,0.0,181,2.4580251666740254
2231961,0,Test 2,53,48.0,95,10.0,9.5,1,0.0,181,2.4580251666740254
2231961,0,Quiz 3,79,81.0,92,3.0,2.76,1,0.0,181,2.4580251666740254
2231961,0,Test 3,81,78.0,95,12.5,11.875,1,0.0,181,2.4580251666740254
2231961,0,Quiz 4,114,117.0,92,4.0,3.68,1,0.0,181,2.4580251666740254
2231961,0,Test 4,116,116.0,78,15.0,11.7,1,0.0,181,2.4580251666740254
2231961,0,Quiz 5,149,152.0,98,4.0,3.92,1,0.0,181,2.4580251666740254
2231961,0,Test 5,151,151.0,86,15.0,12.9,1,0.0,181,2.4580251666740254
2231961,0,Quiz 6,170,,0,3.0,0.0,0,,181,2.4580251666740254
2231961,0,Test 6,200,200.0,47,15.0,7.05,1,0.0,181,2.4580251666740254
2231961,0,Quiz 7,206,209.0,67,6.0,4.02,1,0.0,181,2.4580251666740254
2231961,0,Final Exam,240,229.0,82,100.0,82.0,1,0.0,181,2.4580251666740254
2238679,1,Quiz 1,23,25.0,40,2.0,0.8,1,0.0,38,2.7261904761904763
2238679,1,Test 1,25,25.0,42,7.5,3.15,1,0.0,38,2.7261904761904763
2238679,1,Quiz 2,51,54.0,72,3.0,2.16,1,0.0,38,2.7261904761904763
2238679,1,Test 2,53,,0,10.0,0.0,0,,38,2.7261904761904763
2238679,1,Quiz 3,79,,0,3.0,0.0,0,,38,2.7261904761904763
2238679,1,Test 3,81,,0,12.5,0.0,0,,38,2.7261904761904763
2238679,1,Quiz 4,114,,0,4.0,0.0,0,,38,2.7261904761904763
2238679,1,Test 4,116,,0,15.0,0.0,0,,38,2.7261904761904763
2238679,1,Quiz 5,149,,0,4.0,0.0,0,,38,2.7261904761904763
2238679,1,Test 5,151,,0,15.0,0.0,0,,38,2.7261904761904763
2238679,1,Quiz 6,170,,0,3.0,0.0,0,,38,2.7261904761904763
2238679,1,Test 6,200,,0,15.0,0.0,0,,38,2.7261904761904763
2238679,1,Quiz 7,206,,0,6.0,0.0,0,,38,2.7261904761904763
2238679,1,Final Exam,240,,0,100.0,0.0,0,,38,2.7261904761904763
2248715,0,Quiz 1,23,25.0,80,2.0,1.6,1,0.0,197,2.207468671679198
2248715,0,Test 1,25,20.0,65,7.5,4.875,1,0.0,197,2.207468671679198
2248715,0,Quiz 2,51,54.0,97,3.0,2.91,1,0.0,197,2.207468671679198
2248715,0,Test 2,53,47.0,83,10.0,8.3,1,0.0,197,2.207468671679198
2248715,0,Quiz 3,79,81.0,86,3.0,2.58,1,0.0,197,2.207468671679198
2248715,0,Test 3,81,67.0,78,12.5,9.75,1,0.0,197,2.207468671679198
2248715,0,Quiz 4,114,117.0,95,4.0,3.8,1,0.0,197,2.207468671679198
2248715,0,Test 4,116,107.0,85,15.0,12.75,1,0.0,197,2.207468671679198
2248715,0,Quiz 5,149,152.0,74,4.0,2.96,1,0.0,197,2.207468671679198
2248715,0,Test 5,151,138.0,79,15.0,11.85,1,0.0,197,2.207468671679198
2248715,0,Quiz 6,170,173.0,61,3.0,1.83,1,0.0,197,2.207468671679198
2248715,0,Test 6,200,,0,15.0,0.0,0,,197,2.207468671679198
2248715,0,Quiz 7,206,209.0,80,6.0,4.8,1,0.0,197,2.207468671679198
2248715,0,Final Exam,240,231.0,53,100.0,53.0,1,0.0,197,2.207468671679198
2279449,0,Quiz 1,23,25.0,93,2.0,1.86,1,0.0,266,2.38630192080993
2279449,0,Test 1,25,24.0,96,7.5,7.2,1,0.0,266,2.38630192080993
2279449,0,Quiz 2,51,54.0,83,3.0,2.49,1,0.0,266,2.38630192080993
2279449,0,Test 2,53,48.0,95,10.0,9.5,1,0.0,266,2.38630192080993
2279449,0,Quiz 3,79,81.0,78,3.0,2.34,1,0.0,266,2.38630192080993
2279449,0,Test 3,81,80.0,90,12.5,11.25,1,0.0,266,2.38630192080993
2279449,0,Quiz 4,114,117.0,82,4.0,3.28,1,0.0,266,2.38630192080993
2279449,0,Test 4,116,116.0,87,15.0,13.05,1,0.0,266,2.38630192080993
2279449,0,Quiz 5,149,152.0,85,4.0,3.4,1,0.0,266,2.38630192080993
2279449,0,Test 5,151,150.0,92,15.0,13.8,1,0.0,266,2.38630192080993
2279449,0,Quiz 6,170,173.0,78,3.0,2.34,1,0.0,266,2.38630192080993
2279449,0,Test 6,200,200.0,85,15.0,12.75,1,0.0,266,2.38630192080993
2279449,0,Quiz 7,206,209.0,76,6.0,4.56,1,0.0,266,2.38630192080993
2279449,0,Final Exam,240,230.0,71,100.0,71.0,1,0.0,266,2.38630192080993
2281292,0,Quiz 1,23,,0,2.0,0.0,0,,124,2.039337456578836
2281292,0,Test 1,25,,0,7.5,0.0,0,,124,2.039337456578836
2281292,0,Quiz 2,51,54.0,92,3.0,2.76,1,0.0,124,2.039337456578836
2281292,0,Test 2,53,60.0,66,10.0,6.6,1,0.0,124,2.039337456578836
2281292,0,Quiz 3,79,81.0,92,3.0,2.76,1,0.0,124,2.039337456578836
2281292,0,Test 3,81,81.0,76,12.5,9.5,1,0.0,124,2.039337456578836
2281292,0,Quiz 4,114,117.0,98,4.0,3.92,1,0.0,124,2.039337456578836
2281292,0,Test 4,116,116.0,73,15.0,10.95,1,0.0,124,2.039337456578836
2281292,0,Quiz 5,149,152.0,91,4.0,3.64,1,0.0,124,2.039337456578836
2281292,0,Test 5,151,158.0,55,15.0,8.25,1,0.0,124,2.039337456578836
2281292,0,Quiz 6,170,173.0,89,3.0,2.67,1,0.0,124,2.039337456578836
2281292,0,Test 6,200,200.0,57,15.0,8.55,1,0.0,124,2.039337456578836
2281292,0,Quiz 7,206,209.0,88,6.0,5.28,1,0.0,124,2.039337456578836
2281292,0,Final Exam,240,229.0,64,100.0,64.0,1,0.0,124,2.039337456578836
2330534,1,Quiz 1,23,25.0,83,2.0,1.66,1,0.0,228,3.3979099821746876
2330534,1,Test 1,25,24.0,98,7.5,7.35,1,0.0,228,3.3979099821746876
2330534,1,Quiz 2,51,54.0,94,3.0,2.82,1,0.0,228,3.3979099821746876
2330534,1,Test 2,53,53.0,91,10.0,9.1,1,0.0,228,3.3979099821746876
2330534,1,Quiz 3,79,81.0,97,3.0,2.91,1,0.0,228,3.3979099821746876
2330534,1,Test 3,81,79.0,99,12.5,12.375,1,0.0,228,3.3979099821746876
2330534,1,Quiz 4,114,117.0,93,4.0,3.72,1,0.0,228,3.3979099821746876
2330534,1,Test 4,116,116.0,87,15.0,13.05,1,0.0,228,3.3979099821746876
2330534,1,Quiz 5,149,152.0,100,4.0,4.0,1,0.0,228,3.3979099821746876
2330534,1,Test 5,151,,0,15.0,0.0,0,,228,3.3979099821746876
2330534,1,Quiz 6,170,173.0,94,3.0,2.82,1,0.0,228,3.3979099821746876
2330534,1,Test 6,200,,0,15.0,0.0,0,,228,3.3979099821746876
2330534,1,Quiz 7,206,,0,6.0,0.0,0,,228,3.3979099821746876
2330534,1,Final Exam,240,,0,100.0,0.0,0,,228,3.3979099821746876
2332060,0,Quiz 1,23,25.0,37,2.0,0.74,1,0.0,260,4.336176362734312
2332060,0,Test 1,25,24.0,74,7.5,5.55,1,0.0,260,4.336176362734312
2332060,0,Quiz 2,51,54.0,78,3.0,2.34,1,0.0,260,4.336176362734312
2332060,0,Test 2,53,52.0,38,10.0,3.8,1,0.0,260,4.336176362734312
2332060,0,Quiz 3,79,81.0,50,3.0,1.5,1,0.0,260,4.336176362734312
2332060,0,Test 3,81,81.0,87,12.5,10.875,1,0.0,260,4.336176362734312
2332060,0,Quiz 4,114,117.0,82,4.0,3.28,1,0.0,260,4.336176362734312
2332060,0,Test 4,116,116.0,38,15.0,5.7,1,0.0,260,4.336176362734312
2332060,0,Quiz 5,149,152.0,72,4.0,2.88,1,0.0,260,4.336176362734312
2332060,0,Test 5,151,151.0,35,15.0,5.25,1,0.0,260,4.336176362734312
2332060,0,Quiz 6,170,173.0,83,3.0,2.49,1,0.0,260,4.336176362734312
2332060,0,Test 6,200,200.0,49,15.0,7.35,1,0.0,260,4.336176362734312
2332060,0,Quiz 7,206,209.0,56,6.0,3.36,1,0.0,260,4.336176362734312
2332060,0,Final Exam,240,231.0,40,100.0,40.0,1,0.0,260,4.336176362734312
2348111,0,Quiz 1,23,25.0,80,2.0,1.6,1,0.0,305,3.6811926169069027
2348111,0,Test 1,25,23.0,66,7.5,4.95,1,0.0,305,3.6811926169069027
2348111,0,Quiz 2,51,54.0,94,3.0,2.82,1,0.0,305,3.6811926169069027
2348111,0,Test 2,53,52.0,78,10.0,7.8,1,0.0,305,3.6811926169069027
2348111,0,Quiz 3,79,81.0,61,3.0,1.83,1,0.0,305,3.6811926169069027
2348111,0,Test 3,81,81.0,81,12.5,10.125,1,0.0,305,3.6811926169069027
2348111,0,Quiz 4,114,117.0,83,4.0,3.32,1,0.0,305,3.6811926169069027
2348111,0,Test 4,116,123.0,79,15.0,11.85,1,0.0,305,3.6811926169069027
2348111,0,Quiz 5,149,152.0,83,4.0,3.32,1,0.0,305,3.6811926169069027
2348111,0,Test 5,151,158.0,77,15.0,11.55,1,0.0,305,3.6811926169069027
2348111,0,Quiz 6,170,173.0,75,3.0,2.25,1,0.0,305,3.6811926169069027
2348111,0,Test 6,200,200.0,66,15.0,9.9,1,0.0,305,3.6811926169069027
2348111,0,Quiz 7,206,209.0,72,6.0,4.32,1,0.0,305,3.6811926169069027
2348111,0,Final Exam,240,229.0,62,100.0,62.0,1,0.0,305,3.6811926169069027
2350300,1,Quiz 1,23,25.0,70,2.0,1.4,1,0.0,73,1.4114583333333333
2350300,1,Test 1,25,24.0,49,7.5,3.675,1,0.0,73,1.4114583333333333
2350300,1,Quiz 2,51,54.0,86,3.0,2.58,1,0.0,73,1.4114583333333333
2350300,1,Test 2,53,,0,10.0,0.0,0,,73,1.4114583333333333
2350300,1,Quiz 3,79,81.0,72,3.0,2.16,1,0.0,73,1.4114583333333333
2350300,1,Test 3,81,,0,12.5,0.0,0,,73,1.4114583333333333
2350300,1,Quiz 4,114,,0,4.0,0.0,0,,73,1.4114583333333333
2350300,1,Test 4,116,,0,15.0,0.0,0,,73,1.4114583333333333
2350300,1,Quiz 5,149,,0,4.0,0.0,0,,73,1.4114583333333333
2350300,1,Test 5,151,,0,15.0,0.0,0,,73,1.4114583333333333
2350300,1,Quiz 6,170,,0,3.0,0.0,0,,73,1.4114583333333333
2350300,1,Test 6,200,,0,15.0,0.0,0,,73,1.4114583333333333
2350300,1,Quiz 7,206,,0,6.0,0.0,0,,73,1.4114583333333333
2350300,1,Final Exam,240,,0,100.0,0.0,0,,73,1.4114583333333333
2358423,0,Quiz 1,23,25.0,67,2.0,1.34,1,0.0,407,3.8194950320417704
2358423,0,Test 1,25,24.0,82,7.5,6.15,1,0.0,407,3.8194950320417704
2358423,0,Quiz 2,51,54.0,72,3.0,2.16,1,0.0,407,3.8194950320417704
2358423,0,Test 2,53,53.0,61,10.0,6.1,1,0.0,407,3.8194950320417704
2358423,0,Quiz 3,79,81.0,72,3.0,2.16,1,0.0,407,3.8194950320417704
2358423,0,Test 3,81,81.0,92,12.5,11.5,1,0.0,407,3.8194950320417704
2358423,0,Quiz 4,114,117.0,60,4.0,2.4,1,0.0,407,3.8194950320417704
2358423,0,Test 4,116,117.0,69,15.0,10.35,1,0.0,407,3.8194950320417704
2358423,0,Quiz 5,149,152.0,70,4.0,2.8,1,0.0,407,3.8194950320417704
2358423,0,Test 5,151,155.0,52,15.0,7.8,1,0.0,407,3.8194950320417704
2358423,0,Quiz 6,170,173.0,75,3.0,2.25,1,0.0,407,3.8194950320417704
2358423,0,Test 6,200,200.0,56,15.0,8.4,1,0.0,407,3.8194950320417704
2358423,0,Quiz 7,206,209.0,60,6.0,3.6,1,0.0,407,3.8194950320417704
2358423,0,Final Exam,240,230.0,44,100.0,44.0,1,0.0,407,3.8194950320417704
2374051,1,Quiz 1,23,25.0,57,2.0,1.14,1,0.0,189,2.814630991285403
2374051,1,Test 1,25,26.0,44,7.5,3.3,1,0.0,189,2.814630991285403
2374051,1,Quiz 2,51,54.0,81,3.0,2.43,1,0.0,189,2.814630991285403
2374051,1,Test 2,53,53.0,72,10.0,7.2,1,0.0,189,2.814630991285403
2374051,1,Quiz 3,79,,0,3.0,0.0,0,,189,2.814630991285403
2374051,1,Test 3,81,,0,12.5,0.0,0,,189,2.814630991285403
2374051,1,Quiz 4,114,117.0,60,4.0,2.4,1,0.0,189,2.814630991285403
2374051,1,Test 4,116,118.0,51,15.0,7.65,1,0.0,189,2.814630991285403
2374051,1,Quiz 5,149,152.0,59,4.0,2.36,1,0.0,189,2.814630991285403
2374051,1,Test 5,151,151.0,49,15.0,7.35,1,0.0,189,2.814630991285403
2374051,1,Quiz 6,170,,0,3.0,0.0,0,,189,2.814630991285403
2374051,1,Test 6,200,,0,15.0,0.0,0,,189,2.814630991285403
2374051,1,Quiz 7,206,,0,6.0,0.0,0,,189,2.814630991285403
2374051,1,Final Exam,240,,0,100.0,0.0,0,,189,2.814630991285403
2374404,0,Quiz 1,23,25.0,70,2.0,1.4,1,0.0,358,3.4420485008818344
2374404,0,Test 1,25,24.0,74,7.5,5.55,1,0.0,358,3.4420485008818344
2374404,0,Quiz 2,51,54.0,89,3.0,2.67,1,0.0,358,3.4420485008818344
2374404,0,Test 2,53,53.0,72,10.0,7.2,1,0.0,358,3.4420485008818344
2374404,0,Quiz 3,79,81.0,89,3.0,2.67,1,0.0,358,3.4420485008818344
2374404,0,Test 3,81,80.0,65,12.5,8.125,1,0.0,358,3.4420485008818344
2374404,0,Quiz 4,114,117.0,87,4.0,3.48,1,0.0,358,3.4420485008818344
2374404,0,Test 4,116,113.0,72,15.0,10.8,1,0.0,358,3.4420485008818344
2374404,0,Quiz 5,149,152.0,67,4.0,2.68,1,0.0,358,3.4420485008818344
2374404,0,Test 5,151,151.0,44,15.0,6.6,1,0.0,358,3.4420485008818344
2374404,0,Quiz 6,170,,0,3.0,0.0,0,,358,3.4420485008818344
2374404,0,Test 6,200,200.0,19,15.0,2.85,1,0.0,358,3.4420485008818344
2374404,0,Quiz 7,206,209.0,61,6.0,3.66,1,0.0,358,3.4420485008818344
2374404,0,Final Exam,240,233.0,51,100.0,51.0,1,0.0,358,3.4420485008818344
2377623,0,Quiz 1,23,25.0,97,2.0,1.94,1,0.0,533,4.318810169449781
2377623,0,Test 1,25,19.0,74,7.5,5.55,1,0.0,533,4.318810169449781
2377623,0,Quiz 2,51,54.0,97,3.0,2.91,1,0.0,533,4.318810169449781
2377623,0,Test 2,53,52.0,86,10.0,8.6,1,0.0,533,4.318810169449781
2377623,0,Quiz 3,79,81.0,92,3.0,2.76,1,0.0,533,4.318810169449781
2377623,0,Test 3,81,81.0,95,12.5,11.875,1,0.0,533,4.318810169449781
2377623,0,Quiz 4,114,117.0,95,4.0,3.8,1,0.0,533,4.318810169449781
2377623,0,Test 4,116,114.0,73,15.0,10.95,1,0.0,533,4.318810169449781
2377623,0,Quiz 5,149,152.0,96,4.0,3.84,1,0.0,533,4.318810169449781
2377623,0,Test 5,151,150.0,88,15.0,13.2,1,0.0,533,4.318810169449781
2377623,0,Quiz 6,170,173.0,94,3.0,2.82,1,0.0,533,4.318810169449781
2377623,0,Test 6,200,200.0,69,15.0,10.35,1,0.0,533,4.318810169449781
2377623,0,Quiz 7,206,209.0,76,6.0,4.56,1,0.0,533,4.318810169449781
2377623,0,Final Exam,240,229.0,51,100.0,51.0,1,0.0,533,4.318810169449781
2381845,1,Quiz 1,23,25.0,67,2.0,1.34,1,0.0,235,2.6943390589421155
2381845,1,Test 1,25,25.0,91,7.5,6.825,1,0.0,235,2.6943390589421155
2381845,1,Quiz 2,51,54.0,69,3.0,2.07,1,0.0,235,2.6943390589421155
2381845,1,Test 2,53,62.0,71,10.0,7.1,1,0.0,235,2.6943390589421155
2381845,1,Quiz 3,79,81.0,75,3.0,2.25,1,0.0,235,2.6943390589421155
2381845,1,Test 3,81,81.0,91,12.5,11.375,1,0.0,235,2.6943390589421155
2381845,1,Quiz 4,114,117.0,68,4.0,2.72,1,0.0,235,2.6943390589421155
2381845,1,Test 4,116,120.0,28,15.0,4.2,1,0.0,235,2.6943390589421155
2381845,1,Quiz 5,149,152.0,56,4.0,2.24,1,0.0,235,2.6943390589421155
2381845,1,Test 5,151,151.0,18,15.0,2.7,1,0.0,235,2.6943390589421155
2381845,1,Quiz 6,170,173.0,58,3.0,1.74,1,0.0,235,2.6943390589421155
2381845,1,Test 6,200,,0,15.0,0.0,0,,235,2.6943390589421155
2381845,1,Quiz 7,206,209.0,1,6.0,0.06,1,0.0,235,2.6943390589421155
2381845,1,Final Exam,240,230.0,27,100.0,27.0,1,0.0,235,2.6943390589421155
2388623,0,Quiz 1,23,25.0,67,2.0,1.34,1,0.0,201,2.7911147020372895
2388623,0,Test 1,25,14.0,64,7.5,4.8,1,0.0,201,2.7911147020372895
2388623,0,Quiz 2,51,54.0,97,3.0,2.91,1,0.0,201,2.7911147020372895
2388623,0,Test 2,53,45.0,73,10.0,7.3,1,0.0,201,2.7911147020372895
2388623,0,Quiz 3,79,81.0,61,3.0,1.83,1,0.0,201,2.7911147020372895
2388623,0,Test 3,81,80.0,84,12.5,10.5,1,0.0,201,2.7911147020372895
2388623,0,Quiz 4,114,117.0,48,4.0,1.92,1,0.0,201,2.7911147020372895
2388623,0,Test 4,116,115.0,58,15.0,8.7,1,0.0,201,2.7911147020372895
2388623,0,Quiz 5,149,152.0,87,4.0,3.48,1,0.0,201,2.7911147020372895
2388623,0,Test 5,151,149.0,74,15.0,11.1,1,0.0,201,2.7911147020372895
2388623,0,Quiz 6,170,173.0,69,3.0,2.07,1,0.0,201,2.7911147020372895
2388623,0,Test 6,200,197.0,48,15.0,7.2,1,0.0,201,2.7911147020372895
2388623,0,Quiz 7,206,209.0,65,6.0,3.9,1,0.0,201,2.7911147020372895
2388623,0,Final Exam,240,229.0,69,100.0,69.0,1,0.0,201,2.7911147020372895
2400764,1,Quiz 1,23,25.0,93,2.0,1.86,1,0.0,152,2.121545905931209
2400764,1,Test 1,25,25.0,73,7.5,5.475,1,0.0,152,2.121545905931209
2400764,1,Quiz 2,51,54.0,92,3.0,2.76,1,0.0,152,2.121545905931209
2400764,1,Test 2,53,53.0,75,10.0,7.5,1,0.0,152,2.121545905931209
2400764,1,Quiz 3,79,81.0,86,3.0,2.58,1,0.0,152,2.121545905931209
2400764,1,Test 3,81,81.0,84,12.5,10.5,1,0.0,152,2.121545905931209
2400764,1,Quiz 4,114,117.0,90,4.0,3.6,1,0.0,152,2.121545905931209
2400764,1,Test 4,116,116.0,82,15.0,12.3,1,0.0,152,2.121545905931209
2400764,1,Quiz 5,149,152.0,56,4.0,2.24,1,0.0,152,2.121545905931209
2400764,1,Test 5,151,,0,15.0,0.0,0,,152,2.121545905931209
2400764,1,Quiz 6,170,173.0,28,3.0,0.84,1,0.0,152,2.121545905931209
2400764,1,Test 6,200,,0,15.0,0.0,0,,152,2.121545905931209
2400764,1,Quiz 7,206,,0,6.0,0.0,0,,152,2.121545905931209
2400764,1,Final Exam,240,,0,100.0,0.0,0,,152,2.121545905931209
2406709,0,Quiz 1,23,25.0,93,2.0,1.86,1,0.0,643,3.900569252295213
2406709,0,Test 1,25,22.0,87,7.5,6.525,1,0.0,643,3.900569252295213
2406709,0,Quiz 2,51,54.0,100,3.0,3.0,1,0.0,643,3.900569252295213
2406709,0,Test 2,53,52.0,88,10.0,8.8,1,0.0,643,3.900569252295213
2406709,0,Quiz 3,79,81.0,86,3.0,2.58,1,0.0,643,3.900569252295213
2406709,0,Test 3,81,80.0,98,12.5,12.25,1,0.0,643,3.900569252295213
2406709,0,Quiz 4,114,117.0,97,4.0,3.88,1,0.0,643,3.900569252295213
2406709,0,Test 4,116,115.0,89,15.0,13.35,1,0.0,643,3.900569252295213
2406709,0,Quiz 5,149,152.0,85,4.0,3.4,1,0.0,643,3.900569252295213
2406709,0,Test 5,151,,0,15.0,0.0,0,,643,3.900569252295213
2406709,0,Quiz 6,170,173.0,94,3.0,2.82,1,0.0,643,3.900569252295213
2406709,0,Test 6,200,200.0,80,15.0,12.0,1,0.0,643,3.900569252295213
2406709,0,Quiz 7,206,209.0,77,6.0,4.62,1,0.0,643,3.900569252295213
2406709,0,Final Exam,240,229.0,80,100.0,80.0,1,0.0,643,3.900569252295213
2418045,0,Quiz 1,23,25.0,53,2.0,1.06,1,0.0,121,2.406327775931465
2418045,0,Test 1,25,18.0,69,7.5,5.175,1,0.0,121,2.406327775931465
2418045,0,Quiz 2,51,54.0,83,3.0,2.49,1,0.0,121,2.406327775931465
2418045,0,Test 2,53,47.0,77,10.0,7.7,1,0.0,121,2.406327775931465
2418045,0,Quiz 3,79,81.0,81,3.0,2.43,1,0.0,121,2.406327775931465
2418045,0,Test 3,81,80.0,88,12.5,11.0,1,0.0,121,2.406327775931465
2418045,0,Quiz 4,114,117.0,78,4.0,3.12,1,0.0,121,2.406327775931465
2418045,0,Test 4,116,106.0,78,15.0,11.7,1,0.0,121,2.406327775931465
2418045,0,Quiz 5,149,,0,4.0,0.0,0,,121,2.406327775931465
2418045,0,Test 5,151,151.0,79,15.0,11.85,1,0.0,121,2.406327775931465
2418045,0,Quiz 6,170,,0,3.0,0.0,0,,121,2.406327775931465
2418045,0,Test 6,200,199.0,73,15.0,10.95,1,0.0,121,2.406327775931465
2418045,0,Quiz 7,206,209.0,61,6.0,3.66,1,0.0,121,2.406327775931465
2418045,0,Final Exam,240,231.0,40,100.0,40.0,1,0.0,121,2.406327775931465
2418580,0,Quiz 1,23,25.0,90,2.0,1.8,1,0.0,183,2.6769526347937145
2418580,0,Test 1,25,23.0,93,7.5,6.975,1,0.0,183,2.6769526347937145
2418580,0,Quiz 2,51,54.0,100,3.0,3.0,1,0.0,183,2.6769526347937145
2418580,0,Test 2,53,50.0,93,10.0,9.3,1,0.0,183,2.6769526347937145
2418580,0,Quiz 3,79,81.0,89,3.0,2.67,1,0.0,183,2.6769526347937145
2418580,0,Test 3,81,78.0,93,12.5,11.625,1,0.0,183,2.6769526347937145
2418580,0,Quiz 4,114,117.0,90,4.0,3.6,1,0.0,183,2.6769526347937145
2418580,0,Test 4,116,112.0,96,15.0,14.4,1,0.0,183,2.6769526347937145
2418580,0,Quiz 5,149,152.0,98,4.0,3.92,1,0.0,183,2.6769526347937145
2418580,0,Test 5,151,150.0,96,15.0,14.4,1,0.0,183,2.6769526347937145
2418580,0,Quiz 6,170,173.0,97,3.0,2.91,1,0.0,183,2.6769526347937145
2418580,0,Test 6,200,,0,15.0,0.0,0,,183,2.6769526347937145
2418580,0,Quiz 7,206,209.0,71,6.0,4.26,1,0.0,183,2.6769526347937145
2418580,0,Final Exam,240,230.0,73,100.0,73.0,1,0.0,183,2.6769526347937145
2421609,1,Quiz 1,23,25.0,60,2.0,1.2,1,0.0,222,2.3793506493506493
2421609,1,Test 1,25,25.0,62,7.5,4.65,1,0.0,222,2.3793506493506493
2421609,1,Quiz 2,51,54.0,61,3.0,1.83,1,0.0,222,2.3793506493506493
2421609,1,Test 2,53,53.0,64,10.0,6.4,1,0.0,222,2.3793506493506493
2421609,1,Quiz 3,79,81.0,28,3.0,0.84,1,0.0,222,2.3793506493506493
2421609,1,Test 3,81,,0,12.5,0.0,0,,222,2.3793506493506493
2421609,1,Quiz 4,114,,0,4.0,0.0,0,,222,2.3793506493506493
2421609,1,Test 4,116,,0,15.0,0.0,0,,222,2.3793506493506493
2421609,1,Quiz 5,149,,0,4.0,0.0,0,,222,2.3793506493506493
2421609,1,Test 5,151,,0,15.0,0.0,0,,222,2.3793506493506493
2421609,1,Quiz 6,170,,0,3.0,0.0,0,,222,2.3793506493506493
2421609,1,Test 6,200,,0,15.0,0.0,0,,222,2.3793506493506493
2421609,1,Quiz 7,206,,0,6.0,0.0,0,,222,2.3793506493506493
2421609,1,Final Exam,240,,0,100.0,0.0,0,,222,2.3793506493506493
2444632,0,Quiz 1,23,25.0,60,2.0,1.2,1,0.0,192,3.058966312494852
2444632,0,Test 1,25,24.0,81,7.5,6.075,1,0.0,192,3.058966312494852
2444632,0,Quiz 2,51,54.0,97,3.0,2.91,1,0.0,192,3.058966312494852
2444632,0,Test 2,53,52.0,93,10.0,9.3,1,0.0,192,3.058966312494852
2444632,0,Quiz 3,79,81.0,72,3.0,2.16,1,0.0,192,3.058966312494852
2444632,0,Test 3,81,79.0,93,12.5,11.625,1,0.0,192,3.058966312494852
2444632,0,Quiz 4,114,117.0,77,4.0,3.08,1,0.0,192,3.058966312494852
2444632,0,Test 4,116,114.0,81,15.0,12.15,1,0.0,192,3.058966312494852
2444632,0,Quiz 5,149,152.0,76,4.0,3.04,1,0.0,192,3.058966312494852
2444632,0,Test 5,151,150.0,52,15.0,7.8,1,0.0,192,3.058966312494852
2444632,0,Quiz 6,170,173.0,53,3.0,1.59,1,0.0,192,3.058966312494852
2444632,0,Test 6,200,199.0,60,15.0,9.0,1,0.0,192,3.058966312494852
2444632,0,Quiz 7,206,209.0,64,6.0,3.84,1,0.0,192,3.058966312494852
2444632,0,Final Exam,240,231.0,56,100.0,56.0,1,0.0,192,3.058966312494852
2451672,1,Quiz 1,23,25.0,73,2.0,1.46,1,0.0,136,2.847651515151515
2451672,1,Test 1,25,23.0,81,7.5,6.075,1,0.0,136,2.847651515151515
2451672,1,Quiz 2,51,54.0,97,3.0,2.91,1,0.0,136,2.847651515151515
2451672,1,Test 2,53,53.0,64,10.0,6.4,1,0.0,136,2.847651515151515
2451672,1,Quiz 3,79,81.0,50,3.0,1.5,1,0.0,136,2.847651515151515
2451672,1,Test 3,81,80.0,65,12.5,8.125,1,0.0,136,2.847651515151515
